	productid	brand	RAM_GB	HDD_GB	GHz	price	rank
558	86284	Lenovo	8	1000	3.2	57900	44.0
559	86804	DELL	8	1000	1.8	64900	24.0
560	86946	Microsoft	8	2000	3.2	83900	53.0
561	87143	hp	16	1000	2.3	56900	28.0
562	87348	Acer	4	500	3.2	66900	40.0
563	87393	Dell	4	1000	2.5	68900	24.0
564	87847	Microsoft	8	1000	3.0	68900	38.0
565	87873	Acer	8	2000	2.3	65900	39.0
566	87873	Acer	8	2000	2.3	65900	39.0
567	88111	HP	8	500	3.0	72900	41.0
568	88302	Lenovo	16	500	2.3	39900	26.0
569	88398	MSI	8	500	2.5	49900	19.0
570	88751	Asus	4	1000	1.8	35900	9.0
571	88773	hp	8	2000	2.3	54900	26.0
572	88905	MSI	4	1000	2.5	53900	23.0
573	89104	DELL	4	2000	1.8	64900	24.0
574	89570	asus	4	1000	3.2	73900	43.0
575	89677	Toshiba	16	1000	2.5	58900	31.0
576	89745	MSI	4	2000	2.3	54900	24.0
577	89846	HP	8	2000	1.8	53900	22.0
578	89858	DELL	8	2000	1.8	67900	27.0
579	89870	Acer	8	500	1.8	41900	15.0
580	89963	hp	4	1000	1.8	34900	6.0
581	90445	hp	8	2000	3.0	73900	45.0
582	90553	DELL	16	2000	3.2	110900	69.0
583	90639	Microsoft	16	2000	1.8	55900	25.0
584	90751	Microsoft	16	2000	1.8	52900	22.0
585	90835	Asus	8	500	1.8	38900	11.0
586	91058	Toshiba	16	2000	3.2	93900	63.0
587	91147	hp	4	500	2.3	45900	17.0
588	91190	Dell	16	500	3.2	96900	52.0
589	91687	MSI	16	2000	2.5	72900	42.0
590	91709	Samsung	4	500	3.2	69900	39.0
591	91831	Apple	8	2000	3.2	152900	58.0
592	91878	DELL	16	2000	2.3	71900	31.0
593	92803	Microsoft	4	1000	2.3	42900	12.0
594	92953	HP	4	2000	2.5	61900	30.0
595	93031	MSI	8	1000	3.2	82900	52.0
596	93376	HP	4	500	2.3	40900	9.0
597	93474	Toshiba	8	1000	3.2	77900	50.0
598	94032	hp	16	2000	1.8	51900	23.0
599	94204	Asus	8	500	3.0	63900	36.0
600	94247	Apple	4	1000	1.8	101900	7.0
601	94286	Acer	4	1000	3.0	64900	38.0
602	94451	DELL	16	500	2.5	77900	37.0
603	94678	asus	16	2000	2.3	61900	31.0
604	94974	HP	16	500	1.8	43900	12.0
605	95232	HP	8	500	1.8	47900	16.0
606	95563	Microsoft	4	2000	3.2	74900	44.0
607	95583	Lenovo	4	1000	2.5	35900	22.0
608	95635	HP	4	1000	2.5	50900	19.0
609	95883	Lenovo	4	2000	2.3	34900	21.0
610	95894	MSI	16	2000	3.0	80900	50.0
611	96117	Apple	16	2000	1.8	118900	24.0
612	96221	Samsung	4	2000	3.2	79900	49.0
613	96239	Dell	16	1000	2.3	77900	33.0
614	96242	Toshiba	4	500	3.0	55900	28.0
615	96479	Samsung	4	1000	2.5	47900	17.0
616	96577	hp	8	1000	1.8	39900	11.0
617	96742	Toshiba	4	2000	3.2	74900	47.0
618	96823	Toshiba	8	2000	2.5	62900	35.0
619	97566	Dell	16	500	1.8	65900	21.0
620	97734	Acer	16	500	3.2	76900	50.0
621	97737	Toshiba	4	500	2.3	33900	6.0
622	97823	HP	8	2000	3.2	81900	50.0
623	98324	DELL	4	500	2.3	55900	15.0
624	98551	asus	16	1000	2.5	69900	39.0
625	98581	hp	4	1000	1.8	37900	9.0
626	98688	unknown	16	1000	3.2	98900	39.0
627	98990	Toshiba	4	1000	3.2	68900	41.0
628	99125	Apple	16	500	2.3	118900	24.0
629	99463	Lenovo	16	500	3.2	67900	54.0
630	99552	Toshiba	8	1000	3.0	73900	46.0
631	99635	MSI	16	1000	1.8	50900	20.0
632	99841	hp	4	1000	3.2	71900	43.0
633	100189	Apple	16	500	2.5	130900	36.0
634	100227	Asus	16	2000	3.2	94900	65.0
635	100605	Asus	16	2000	3.0	84900	57.0
636	100751	asus	16	1000	2.5	67900	37.0
637	100786	Acer	4	500	1.8	34900	8.0
638	100877	Apple	16	1000	3.2	152900	58.0
639	101417	Dell	16	500	3.2	97900	53.0
640	101442	Acer	8	2000	1.8	44900	18.0
641	101729	DELL	4	2000	2.5	65900	25.0
642	101941	asus	16	500	2.3	58900	28.0
643	101984	MSI	8	2000	2.5	67900	37.0
644	102295	asus	4	2000	2.5	62900	32.0
645	102369	asus	4	500	1.8	33900	4.0
646	102383	Apple	4	500	3.0	131900	37.0
647	102473	MSI	4	2000	3.2	77900	47.0
648	102941	MSI	8	500	3.2	75900	45.0
649	102946	Apple	8	2000	3.2	151900	57.0
650	102954	Apple	4	2000	2.5	119900	25.0
651	102974	Dell	8	500	1.8	56900	12.0
652	103232	Lenovo	4	2000	2.3	40900	27.0
653	103232	Lenovo	4	2000	2.3	40900	27.0
654	103256	Acer	16	500	1.8	53900	27.0
655	103623	hp	4	500	2.3	42900	14.0
656	103800	Dell	4	500	2.5	69900	25.0
657	103881	asus	8	500	3.2	77900	47.0
658	104387	DELL	4	2000	2.3	65900	25.0
659	104422	hp	8	2000	3.0	71900	43.0
660	104602	Samsung	8	500	2.5	64900	34.0
661	104793	Samsung	16	1000	2.5	60900	30.0
662	104840	Acer	16	1000	3.0	71900	45.0
663	104893	asus	8	1000	3.0	66900	36.0
664	105043	Lenovo	16	2000	2.5	57900	44.0
665	105399	MSI	4	2000	3.2	76900	46.0
666	105561	DELL	8	500	3.0	81900	41.0
667	105564	DELL	4	500	1.8	56900	16.0
668	105890	Acer	4	1000	1.8	35900	9.0
669	105972	MSI	4	1000	1.8	38900	8.0
670	106164	DELL	4	500	2.5	63900	23.0
671	106299	asus	4	500	2.3	38900	8.0
672	106366	Acer	16	2000	1.8	41900	15.0
673	106721	Samsung	4	500	2.3	48900	18.0
674	106999	asus	16	2000	1.8	46900	16.0
675	107026	Dell	8	1000	3.2	95900	51.0
676	107210	hp	16	1000	2.5	70900	42.0
677	107219	DELL	16	500	3.0	86900	46.0
678	107220	HP	8	1000	3.0	67900	36.0
679	107499	Asus	4	2000	3.2	74900	47.0
680	107589	hp	16	500	2.5	64900	36.0
681	107593	Asus	4	1000	2.5	50900	23.0
682	107645	Dell	4	1000	1.8	56900	12.0
683	107756	MSI	16	1000	3.2	79900	49.0
684	108092	Dell	8	1000	2.3	69900	25.0
685	108337	Toshiba	8	1000	3.2	82900	55.0
686	108420	Toshiba	16	1000	3.2	85900	58.0
687	108486	Samsung	4	1000	2.5	48900	18.0
688	108618	Dell	8	2000	2.3	69900	25.0
689	108635	HP	16	1000	3.0	73900	42.0
690	108687	Acer	16	2000	2.5	64900	38.0
691	108767	Dell	16	2000	3.0	103900	59.0
692	109081	Microsoft	8	2000	2.3	55900	25.0
693	109190	HP	8	500	3.2	76900	45.0
694	109196	asus	8	1000	2.3	57900	27.0
695	109234	DELL	8	500	3.0	79900	39.0
696	109466	Toshiba	4	1000	2.3	46900	19.0
697	109469	HP	16	1000	2.5	65900	34.0
698	109632	hp	4	500	2.3	46900	18.0
699	109687	Apple	4	1000	3.2	140900	46.0
700	109987	Microsoft	4	1000	2.5	55900	25.0
701	109996	Microsoft	4	500	3.2	78900	48.0
702	109999	MSI	8	2000	2.5	67900	37.0
703	110005	Dell	4	2000	3.0	79900	35.0
704	110113	Apple	4	1000	3.0	123900	29.0
705	110717	Samsung	16	500	3.0	71900	41.0
706	110776	Lenovo	4	1000	2.3	29900	16.0
707	110872	Lenovo	16	1000	2.3	42900	29.0
708	111027	unknown	8	2000	2.5	61900	18.0
709	111059	Microsoft	4	2000	2.5	56900	26.0
710	111116	hp	8	1000	2.5	63900	35.0
711	111359	Microsoft	4	2000	2.5	51900	21.0
712	111675	Toshiba	4	2000	3.2	88900	61.0
713	111766	Dell	16	2000	2.5	81900	37.0
714	112100	asus	16	500	3.2	82900	52.0
715	112113	MSI	16	1000	1.8	52900	22.0
716	112119	Microsoft	16	500	3.2	77900	47.0
717	112567	HP	8	500	3.0	68900	37.0
718	112637	MSI	4	1000	2.3	49900	19.0
719	112926	Toshiba	16	500	3.0	74900	47.0
720	113090	hp	4	1000	3.0	59900	31.0
721	113585	HP	16	1000	3.0	66900	35.0
722	113695	Apple	4	1000	3.2	137900	43.0
723	113818	hp	8	500	3.2	70900	42.0
724	113982	MSI	4	1000	2.3	45900	15.0
725	114310	Acer	8	2000	2.5	64900	38.0
726	114404	Microsoft	4	500	2.3	45900	15.0
727	114465	Asus	16	1000	2.5	63900	36.0
728	114511	unknown	16	2000	2.5	45900	6.0
729	114556	Dell	16	500	2.3	72900	28.0
730	114610	hp	4	500	2.5	52900	24.0
731	114671	Dell	16	500	2.5	77900	33.0
732	114871	Lenovo	16	1000	2.5	49900	36.0
733	115064	MSI	4	500	1.8	40900	10.0
734	115164	Toshiba	8	2000	1.8	50900	23.0
735	115200	unknown	16	500	3.0	69900	25.0
736	115459	Samsung	16	2000	2.5	67900	37.0
737	115481	HP	4	500	2.5	57900	26.0
738	115538	Apple	16	500	2.5	122900	28.0
739	115583	Asus	16	500	3.2	83900	56.0
740	115631	Samsung	8	1000	3.0	70900	40.0
741	115956	Acer	16	1000	2.5	65900	39.0
742	116073	DELL	4	2000	3.2	92900	52.0
743	116090	hp	16	1000	2.5	70900	42.0
744	116090	hp	16	1000	2.5	70900	42.0
745	116103	HP	16	1000	1.8	46900	15.0
746	116293	asus	4	2000	1.8	43900	13.0
747	116614	Acer	8	500	2.3	45900	19.0
748	116923	Acer	8	1000	3.2	74900	48.0
749	116954	Dell	4	2000	2.3	59900	15.0
750	117108	asus	16	500	3.2	81900	51.0
751	117432	DELL	4	1000	3.0	80900	40.0
752	117446	DELL	16	1000	2.5	83900	43.0
753	117822	Apple	8	1000	2.3	113900	19.0
754	117850	Asus	16	500	3.2	78900	51.0
755	117868	Dell	4	500	3.0	74900	30.0
756	118044	DELL	16	1000	2.5	79900	39.0
757	118133	Toshiba	4	500	2.5	50900	23.0
758	118241	Acer	16	500	3.2	82900	56.0
759	118348	HP	16	1000	1.8	53900	22.0
760	118662	asus	4	1000	2.3	48900	18.0
761	118667	DELL	16	1000	1.8	63900	23.0
762	118765	HP	4	2000	3.0	64900	33.0
763	118907	Asus	8	500	2.3	53900	26.0
764	119021	hp	8	2000	2.5	65900	37.0
765	119173	Toshiba	4	2000	2.5	59900	32.0
766	119190	Lenovo	16	500	2.5	48900	35.0
767	119228	asus	8	1000	2.3	47900	17.0
768	119452	Samsung	8	500	2.5	52900	22.0
769	119668	asus	8	2000	3.2	84900	54.0
770	120014	Samsung	8	1000	3.2	74900	44.0
771	120085	DELL	16	2000	2.3	70900	30.0
772	120477	Samsung	4	500	2.5	45900	15.0
773	120562	Apple	8	2000	1.8	114900	20.0
774	120758	MSI	16	1000	3.0	73900	43.0
775	120881	Lenovo	8	2000	1.8	35900	22.0
776	120934	hp	8	2000	2.3	54900	26.0
777	120978	MSI	8	2000	3.0	82900	52.0
778	121048	DELL	4	500	2.3	55900	15.0
779	121231	Asus	4	2000	1.8	44900	17.0
780	121361	Acer	4	2000	3.2	73900	47.0
781	121441	HP	4	500	2.5	48900	17.0
782	121618	Microsoft	16	1000	2.5	63900	33.0
783	121729	Lenovo	4	2000	2.5	41900	28.0
784	121741	Asus	8	1000	2.3	49900	22.0
785	121820	hp	8	1000	1.8	48900	20.0
786	121824	Lenovo	16	1000	1.8	29900	16.0
787	121850	Acer	4	1000	3.2	77900	51.0
788	121955	Apple	16	2000	2.3	129900	35.0
789	121969	Asus	16	1000	2.5	70900	43.0
790	122072	Acer	8	1000	2.5	56900	30.0
791	122267	DELL	8	500	2.5	73900	33.0
792	122405	Lenovo	4	2000	2.3	30900	17.0
793	122502	DELL	8	2000	3.2	98900	58.0
794	122725	Lenovo	4	2000	3.2	58900	45.0
795	122763	MSI	16	1000	2.5	61900	31.0
796	122776	Toshiba	8	500	1.8	42900	15.0
797	122803	DELL	8	500	2.5	69900	29.0
798	122819	Acer	8	500	2.5	56900	30.0
799	122962	Acer	16	2000	3.2	89900	62.0
800	123041	hp	16	500	2.3	52900	24.0
801	123532	Lenovo	16	500	2.5	50900	37.0
802	123834	asus	8	1000	1.8	47900	17.0
803	123843	Asus	16	1000	2.5	64900	37.0
804	123885	DELL	16	500	1.8	63900	23.0
805	124141	Acer	16	2000	3.2	85900	59.0
806	124175	HP	8	1000	1.8	41900	10.0
807	124259	Dell	8	500	1.8	59900	15.0
808	124332	Toshiba	16	2000	2.3	53900	26.0
809	124389	MSI	16	1000	3.2	86900	56.0
810	124734	HP	16	1000	1.8	56900	25.0
811	124800	Toshiba	8	500	3.0	61900	34.0
812	125098	asus	8	2000	3.2	88900	58.0
813	125310	HP	4	2000	3.0	68900	37.0
814	125643	MSI	16	500	1.8	47900	17.0
815	125677	HP	4	1000	1.8	37900	6.0
816	125708	HP	4	2000	2.5	56900	25.0
817	125733	MSI	16	500	3.2	79900	49.0
818	125895	Apple	8	500	2.5	121900	27.0
819	126152	Dell	16	2000	2.3	72900	28.0
820	126152	Dell	16	2000	2.3	72900	28.0
821	126267	hp	8	500	3.2	73900	45.0
822	126512	Asus	4	2000	3.0	70900	43.0
823	126645	HP	16	2000	2.3	64900	33.0
824	126678	Lenovo	8	2000	2.5	47900	34.0
825	126787	hp	16	1000	3.0	73900	45.0
826	126946	Microsoft	4	1000	3.2	74900	44.0
827	126968	Apple	16	1000	2.5	129900	35.0
828	126986	HP	4	500	1.8	38900	7.0
829	127069	hp	8	1000	2.5	60900	32.0
830	127337	Acer	16	1000	2.3	63900	37.0
831	127435	Samsung	16	1000	3.2	83900	53.0
832	127453	Microsoft	8	2000	1.8	48900	18.0
833	127487	MSI	8	1000	2.3	51900	21.0
834	127561	Asus	8	1000	2.5	57900	30.0
835	127582	HP	4	500	1.8	32900	3.0
836	127600	Microsoft	8	1000	3.0	69900	39.0
837	127673	Lenovo	16	2000	1.8	37900	24.0
838	127682	Microsoft	16	1000	3.0	77900	47.0
839	127766	asus	8	500	1.8	40900	10.0
840	128218	hp	16	1000	3.2	77900	49.0
841	128252	Microsoft	8	500	3.0	62900	32.0
842	128285	hp	4	1000	3.2	67900	39.0
843	129366	Dell	4	2000	2.5	63900	19.0
844	129370	Asus	4	500	2.5	46900	19.0
845	129376	DELL	4	500	3.2	82900	42.0
846	129388	Asus	4	1000	3.0	62900	35.0
847	129579	asus	16	500	2.3	47900	17.0
848	129584	Acer	4	500	1.8	23900	1.0
849	129661	Asus	16	500	2.3	55900	28.0
850	129754	Asus	8	2000	3.2	86900	59.0
851	129787	Microsoft	16	2000	2.5	66900	36.0
852	129926	asus	16	2000	1.8	60900	30.0
853	130013	unknown	4	500	3.0	63900	20.0
854	130169	hp	4	1000	2.3	42900	14.0
855	130197	Apple	8	500	1.8	105900	11.0
856	130393	Acer	4	2000	2.3	57900	31.0
857	130411	DELL	8	1000	3.0	82900	42.0
858	130547	DELL	16	2000	2.3	76900	36.0
859	130666	Dell	4	1000	3.0	80900	36.0
860	130765	HP	16	1000	2.5	59900	28.0
861	130802	Samsung	8	500	3.0	63900	33.0
862	130802	Samsung	8	500	3.0	63900	33.0
863	131058	Dell	4	2000	2.3	64900	20.0
864	131379	Lenovo	8	2000	3.2	74900	61.0
865	131429	MSI	4	1000	1.8	34900	4.0
866	132073	Microsoft	4	1000	1.8	36900	6.0
867	132103	Asus	16	500	2.3	57900	30.0
868	132533	Samsung	8	500	3.2	84900	54.0
869	132880	Apple	16	2000	3.0	139900	45.0
870	133068	asus	8	1000	3.0	63900	33.0
871	133270	Dell	16	500	3.0	87900	43.0
872	133545	Toshiba	8	1000	3.2	79900	52.0
873	133808	Lenovo	16	500	1.8	25900	12.0
874	134228	Microsoft	4	1000	1.8	37900	7.0
875	134328	asus	8	2000	2.3	54900	24.0
876	134746	Microsoft	16	2000	2.5	67900	37.0
877	134927	Asus	4	2000	3.0	69900	42.0
878	134934	Toshiba	16	1000	1.8	50900	23.0
879	135068	Toshiba	8	500	1.8	36900	9.0
880	135126	MSI	8	500	2.3	51900	21.0
881	135314	MSI	4	1000	2.3	42900	12.0
882	135889	Microsoft	16	2000	3.0	73900	43.0
883	136207	Lenovo	16	500	2.5	52900	39.0
884	136213	hp	4	2000	3.2	81900	53.0
885	136520	HP	4	500	2.3	40900	9.0
886	136530	MSI	4	1000	2.5	48900	18.0
887	136794	HP	4	1000	2.3	50900	19.0
888	137097	Samsung	4	500	3.0	70900	40.0
889	137188	Asus	4	2000	3.2	74900	47.0
890	137539	Microsoft	8	1000	3.0	72900	42.0
891	137590	Apple	8	500	2.5	117900	23.0
892	137728	Apple	8	2000	2.5	124900	30.0
893	137925	Dell	8	1000	2.3	66900	22.0
894	137943	Acer	16	2000	3.0	73900	47.0
895	138088	asus	4	2000	2.3	50900	20.0
896	138157	DELL	16	2000	2.5	80900	40.0
897	138292	MSI	4	2000	2.3	52900	22.0
898	138395	Acer	4	2000	3.2	71900	45.0
899	138453	DELL	8	500	2.3	58900	18.0
900	138716	Acer	4	500	3.2	78900	52.0
901	138717	unknown	16	2000	3.2	98900	39.0
902	138970	Dell	8	500	1.8	62900	18.0
903	139085	Apple	8	2000	3.2	145900	51.0
904	139193	Lenovo	8	1000	2.5	35900	22.0
905	139233	asus	4	500	2.3	42900	12.0
906	139520	Lenovo	4	2000	2.3	31900	18.0
907	139595	Microsoft	16	1000	3.2	81900	51.0
908	139680	DELL	16	2000	3.2	98900	58.0
909	139838	unknown	16	500	3.2	78900	30.0
910	139989	asus	4	500	2.5	57900	27.0
911	140190	Lenovo	8	500	3.2	60900	47.0
912	140286	hp	4	2000	1.8	51900	23.0
913	140406	HP	16	2000	3.0	77900	46.0
914	140628	asus	8	2000	3.2	86900	56.0
915	140643	Toshiba	16	1000	3.0	69900	42.0
916	140743	Microsoft	8	2000	3.0	70900	40.0
917	140883	Acer	16	2000	3.0	77900	51.0
918	141024	Apple	4	1000	2.5	118900	24.0
919	141221	Acer	8	1000	2.5	56900	30.0
920	141287	Apple	16	500	2.3	128900	34.0
921	141474	MSI	4	2000	3.2	76900	46.0
922	141491	asus	8	1000	1.8	45900	15.0
923	141563	Lenovo	16	2000	1.8	37900	24.0
924	141698	hp	4	2000	2.5	56900	28.0
925	141698	hp	4	2000	2.5	56900	28.0
926	141799	asus	16	500	1.8	38900	8.0
927	141834	asus	4	1000	1.8	41900	11.0
928	141902	Acer	8	1000	3.2	78900	52.0
929	141917	Lenovo	8	2000	2.5	51900	38.0
930	142102	Dell	16	500	2.3	62900	18.0
931	142127	HP	16	1000	3.2	85900	54.0
932	142247	Dell	16	500	2.3	73900	29.0
933	142263	HP	8	500	1.8	45900	14.0
934	142355	HP	8	500	2.5	53900	22.0
935	142779	Samsung	16	2000	3.2	95900	63.0
936	143254	Acer	8	500	2.3	50900	24.0
937	143312	Samsung	16	1000	3.2	84900	54.0
938	144200	asus	4	1000	3.2	67900	37.0
939	144294	Lenovo	8	1000	1.8	24900	11.0
940	144358	Microsoft	8	2000	2.5	67900	37.0
941	144379	Microsoft	4	1000	1.8	43900	13.0
942	144674	DELL	8	1000	2.5	75900	35.0
943	144850	DELL	8	2000	3.2	103900	63.0
944	145007	Microsoft	16	1000	2.5	65900	35.0
945	145036	Lenovo	8	2000	2.5	46900	33.0
946	145037	hp	16	500	3.0	72900	44.0
947	145081	DELL	4	500	1.8	47900	7.0
948	145366	DELL	16	500	2.3	63900	23.0
949	145552	asus	8	1000	2.5	60900	30.0
950	145658	MSI	4	2000	2.3	54900	24.0
951	145760	MSI	16	1000	1.8	45900	15.0
952	145771	Acer	4	2000	3.2	82900	56.0
953	145859	Samsung	4	2000	3.2	74900	44.0
954	145889	Dell	4	1000	3.2	86900	42.0
955	146029	Dell	8	1000	2.5	76900	32.0
956	146164	Acer	16	1000	3.0	78900	52.0
957	146526	Acer	8	1000	3.2	85900	59.0
958	146803	DELL	4	500	2.3	54900	14.0
959	146804	Lenovo	16	1000	3.2	72900	59.0
960	147229	MSI	8	1000	3.2	77900	47.0
961	147280	DELL	4	1000	2.5	62900	22.0
962	147285	Toshiba	4	1000	2.5	58900	31.0
963	147649	Acer	16	1000	2.5	71900	45.0
964	147871	MSI	4	1000	1.8	29900	1.0
965	147956	asus	4	2000	2.3	50900	20.0
966	148019	HP	4	1000	3.0	54900	23.0
967	148019	HP	4	1000	3.0	54900	23.0
968	148027	HP	16	500	2.5	62900	31.0
969	148046	DELL	8	1000	1.8	57900	17.0
970	148099	HP	4	2000	3.0	63900	32.0
971	148216	Asus	8	1000	2.3	53900	26.0
972	148374	Microsoft	8	500	1.8	44900	14.0
973	148538	Samsung	16	2000	2.5	71900	41.0
974	148835	Asus	4	2000	3.2	77900	50.0
975	149140	Dell	16	1000	3.0	90900	46.0
976	149142	Asus	16	500	1.8	50900	23.0
977	149253	HP	8	500	2.5	54900	23.0
978	149309	DELL	16	1000	1.8	58900	18.0
979	149787	DELL	4	500	2.3	55900	15.0
980	149817	Acer	8	1000	2.5	52900	26.0
981	149850	Dell	8	2000	1.8	65900	21.0
982	149856	hp	8	500	3.0	67900	39.0
983	149957	Toshiba	16	1000	3.2	88900	61.0
984	149968	Toshiba	16	500	3.2	84900	57.0
985	149979	HP	8	500	1.8	41900	10.0
986	150065	Samsung	16	500	3.0	72900	42.0
987	150081	asus	4	1000	3.2	76900	46.0
988	150165	Microsoft	4	1000	3.2	71900	41.0
989	150228	Toshiba	16	1000	3.0	72900	45.0
990	150322	Lenovo	8	2000	3.0	59900	46.0
991	150328	Acer	4	1000	1.8	37900	11.0
992	150440	Acer	16	500	2.3	51900	25.0
993	150457	Samsung	4	500	2.3	38900	8.0
994	150660	Lenovo	16	1000	3.0	59900	46.0
995	150702	HP	4	500	2.3	38900	7.0
996	150749	hp	16	2000	1.8	58900	30.0
997	151026	DELL	4	2000	1.8	64900	24.0
998	151231	hp	8	500	2.3	54900	26.0
999	151273	MSI	4	500	2.3	38900	8.0
1000	151273	MSI	4	500	2.3	38900	8.0
1001	151277	MSI	16	500	3.0	75900	45.0
1002	151434	DELL	8	1000	2.3	67900	27.0
1003	151942	Samsung	8	1000	2.5	49900	19.0
1004	151951	asus	8	500	2.3	47900	17.0
1005	151954	asus	8	1000	3.0	66900	36.0
1006	152056	Lenovo	4	500	2.5	34900	21.0
1007	152458	hp	8	1000	2.3	45900	17.0
1008	152483	Acer	16	2000	3.2	97900	66.0
1009	152505	Apple	8	500	3.0	126900	32.0
1010	152580	Microsoft	16	2000	1.8	53900	23.0
1011	152622	Toshiba	16	2000	1.8	48900	21.0
1012	152907	asus	4	500	2.5	45900	15.0
1013	153149	Asus	8	2000	3.0	70900	43.0
1014	153253	Asus	16	500	2.3	56900	29.0
1015	153280	asus	8	2000	1.8	50900	20.0
1016	153490	Toshiba	4	500	1.8	26900	1.0
1017	153583	Dell	4	2000	1.8	56900	12.0
1018	153684	DELL	8	500	2.5	72900	32.0
1019	153752	HP	16	2000	1.8	49900	18.0
1020	153775	Asus	8	2000	3.2	79900	52.0
1021	153909	hp	8	1000	2.3	61900	33.0
1022	153980	Toshiba	16	2000	1.8	56900	29.0
1023	153990	MSI	16	1000	3.2	84900	54.0
1024	154016	DELL	4	2000	2.3	72900	32.0
1025	154224	Acer	4	500	3.2	72900	46.0
1026	154238	Microsoft	4	1000	3.2	79900	49.0
1027	154588	Apple	8	1000	2.3	120900	26.0
1028	155028	Microsoft	8	500	2.5	54900	24.0
1029	155075	MSI	8	1000	1.8	41900	11.0
1030	155559	Toshiba	4	1000	2.3	42900	15.0
1031	155564	DELL	4	500	2.3	56900	16.0
1032	155820	HP	8	500	2.5	58900	27.0
1033	156141	HP	16	1000	2.5	65900	34.0
1034	156283	Samsung	8	500	3.2	77900	47.0
1035	156320	Dell	4	500	3.0	73900	29.0
1036	156477	HP	8	500	2.3	46900	15.0
1037	156564	Apple	8	1000	1.8	107900	13.0
1038	156615	Asus	8	2000	1.8	48900	21.0
1039	156732	MSI	16	2000	2.5	71900	41.0
1040	156775	Dell	16	1000	3.0	91900	47.0
1041	156946	Samsung	16	500	2.3	45900	15.0
1042	157029	HP	8	500	2.5	53900	22.0
1043	157081	HP	8	1000	2.5	52900	21.0
1044	157316	Acer	16	1000	3.2	78900	52.0
1045	157378	asus	4	1000	2.5	43900	13.0
1046	157438	unknown	4	1000	2.5	50900	10.0
1047	157582	asus	4	1000	1.8	43900	13.0
1048	157769	Apple	4	1000	2.3	111900	17.0
1049	157800	MSI	16	2000	3.2	94900	61.0
1050	158073	Asus	8	500	3.2	69900	42.0
1051	158121	Microsoft	8	500	2.5	52900	22.0
1052	158143	Acer	8	500	1.8	44900	18.0
1053	158201	Acer	16	1000	1.8	60900	34.0
1054	158333	Dell	4	2000	2.3	63900	19.0
1055	158539	Dell	4	500	3.0	71900	27.0
1056	158557	Asus	4	500	1.8	27900	1.0
1057	158696	Asus	4	1000	2.5	55900	28.0
1058	158923	Toshiba	4	1000	2.5	56900	29.0
1059	159084	Acer	4	1000	2.5	62900	36.0
1060	159150	DELL	16	2000	2.3	79900	39.0
1061	159205	Toshiba	16	500	2.3	52900	25.0
1062	159287	Lenovo	16	2000	1.8	34900	21.0
1063	159365	Lenovo	16	500	3.0	53900	40.0
1064	159469	Dell	16	2000	3.0	84900	40.0
1065	159731	Asus	8	500	2.5	57900	30.0
1066	159740	hp	4	500	3.2	71900	43.0
1067	159887	asus	16	2000	1.8	60900	30.0
1068	160455	hp	16	1000	1.8	52900	24.0
1069	160687	asus	4	500	2.5	44900	14.0
1070	160772	Toshiba	16	1000	3.0	75900	48.0
1071	160900	Lenovo	8	500	2.5	37900	24.0
1072	160946	DELL	16	2000	2.3	87900	47.0
1073	161370	Toshiba	4	500	3.0	57900	30.0
1074	161474	Microsoft	8	2000	2.3	62900	32.0
1075	161521	Lenovo	8	2000	2.3	49900	36.0
1076	161581	Acer	8	2000	3.0	74900	48.0
1077	161722	hp	4	1000	2.5	52900	24.0
1078	161737	Apple	4	1000	1.8	99900	5.0
1079	161762	Samsung	4	1000	2.3	46900	16.0
1080	161811	Lenovo	8	500	3.2	58900	45.0
1081	162403	hp	4	1000	2.5	43900	15.0
1082	162620	Samsung	8	1000	1.8	47900	17.0
1083	162679	HP	16	1000	3.2	80900	49.0
1084	163107	Acer	8	2000	1.8	46900	20.0
1085	163285	MSI	8	1000	1.8	38900	8.0
1086	163293	Asus	4	500	3.0	59900	32.0
1087	163302	Microsoft	4	1000	2.3	41900	11.0
1088	163401	HP	4	2000	3.2	80900	49.0
1089	163414	HP	8	500	2.5	60900	29.0
1090	163948	HP	16	500	1.8	47900	16.0
1091	164131	Toshiba	16	2000	2.5	62900	35.0
1092	164375	HP	4	500	2.5	49900	18.0
1093	164849	Apple	16	500	3.2	152900	58.0
1094	165205	Microsoft	16	1000	3.2	78900	48.0
1095	165354	Toshiba	16	500	3.0	73900	46.0
1096	165576	HP	4	2000	2.3	46900	15.0
1097	165736	DELL	16	500	2.3	68900	28.0
1098	165858	Acer	8	2000	2.5	53900	27.0
1099	165880	Acer	8	1000	2.5	55900	29.0
1100	166001	Samsung	8	500	1.8	37900	7.0
1101	166017	DELL	8	500	1.8	56900	16.0
1102	166333	Toshiba	4	1000	1.8	43900	16.0
1103	166609	Asus	16	1000	2.5	67900	40.0
1104	166623	Apple	16	1000	2.3	129900	35.0
1105	166700	Dell	16	500	2.3	70900	26.0
1106	166728	Samsung	4	1000	2.3	40900	10.0
1107	166733	Samsung	8	500	2.3	45900	15.0
1108	166918	asus	16	1000	2.5	63900	33.0
1109	166969	Asus	4	500	3.2	68900	41.0
1110	167653	DELL	8	2000	1.8	60900	20.0
1111	167720	Microsoft	16	500	2.3	53900	23.0
1112	167790	MSI	8	2000	1.8	48900	18.0
1113	167806	Samsung	4	2000	3.0	71900	41.0
