	productid	brand	RAM_GB	HDD_GB	GHz	price	MEDIAN
558	86284	Lenovo	8	1000	3.2	57900	2.5
559	86804	DELL	8	1000	1.8	64900	2.5
560	86946	Microsoft	8	2000	3.2	83900	2.5
561	87143	hp	16	1000	2.3	56900	2.5
562	87348	Acer	4	500	3.2	66900	2.5
563	87393	Dell	4	1000	2.5	68900	2.5
564	87847	Microsoft	8	1000	3.0	68900	2.5
565	87873	Acer	8	2000	2.3	65900	2.5
566	87873	Acer	8	2000	2.3	65900	2.5
567	88111	HP	8	500	3.0	72900	2.5
568	88302	Lenovo	16	500	2.3	39900	2.5
569	88398	MSI	8	500	2.5	49900	2.5
570	88751	Asus	4	1000	1.8	35900	2.5
571	88773	hp	8	2000	2.3	54900	2.5
572	88905	MSI	4	1000	2.5	53900	2.5
573	89104	DELL	4	2000	1.8	64900	2.5
574	89570	asus	4	1000	3.2	73900	2.5
575	89677	Toshiba	16	1000	2.5	58900	2.5
576	89745	MSI	4	2000	2.3	54900	2.5
577	89846	HP	8	2000	1.8	53900	2.5
578	89858	DELL	8	2000	1.8	67900	2.5
579	89870	Acer	8	500	1.8	41900	2.5
580	89963	hp	4	1000	1.8	34900	2.5
581	90445	hp	8	2000	3.0	73900	2.5
582	90553	DELL	16	2000	3.2	110900	2.5
583	90639	Microsoft	16	2000	1.8	55900	2.5
584	90751	Microsoft	16	2000	1.8	52900	2.5
585	90835	Asus	8	500	1.8	38900	2.5
586	91058	Toshiba	16	2000	3.2	93900	2.5
587	91147	hp	4	500	2.3	45900	2.5
588	91190	Dell	16	500	3.2	96900	2.5
589	91687	MSI	16	2000	2.5	72900	2.5
590	91709	Samsung	4	500	3.2	69900	2.5
591	91831	Apple	8	2000	3.2	152900	2.5
592	91878	DELL	16	2000	2.3	71900	2.5
593	92803	Microsoft	4	1000	2.3	42900	2.5
594	92953	HP	4	2000	2.5	61900	2.5
595	93031	MSI	8	1000	3.2	82900	2.5
596	93376	HP	4	500	2.3	40900	2.5
597	93474	Toshiba	8	1000	3.2	77900	2.5
598	94032	hp	16	2000	1.8	51900	2.5
599	94204	Asus	8	500	3.0	63900	2.5
600	94247	Apple	4	1000	1.8	101900	2.5
601	94286	Acer	4	1000	3.0	64900	2.5
602	94451	DELL	16	500	2.5	77900	2.5
603	94678	asus	16	2000	2.3	61900	2.5
604	94974	HP	16	500	1.8	43900	2.5
605	95232	HP	8	500	1.8	47900	2.5
606	95563	Microsoft	4	2000	3.2	74900	2.5
607	95583	Lenovo	4	1000	2.5	35900	2.5
608	95635	HP	4	1000	2.5	50900	2.5
609	95883	Lenovo	4	2000	2.3	34900	2.5
610	95894	MSI	16	2000	3.0	80900	2.5
611	96117	Apple	16	2000	1.8	118900	2.5
612	96221	Samsung	4	2000	3.2	79900	2.5
613	96239	Dell	16	1000	2.3	77900	2.5
614	96242	Toshiba	4	500	3.0	55900	2.5
615	96479	Samsung	4	1000	2.5	47900	2.5
616	96577	hp	8	1000	1.8	39900	2.5
617	96742	Toshiba	4	2000	3.2	74900	2.5
618	96823	Toshiba	8	2000	2.5	62900	2.5
619	97566	Dell	16	500	1.8	65900	2.5
620	97734	Acer	16	500	3.2	76900	2.5
621	97737	Toshiba	4	500	2.3	33900	2.5
622	97823	HP	8	2000	3.2	81900	2.5
623	98324	DELL	4	500	2.3	55900	2.5
624	98551	asus	16	1000	2.5	69900	2.5
625	98581	hp	4	1000	1.8	37900	2.5
626	98688	unknown	16	1000	3.2	98900	2.5
627	98990	Toshiba	4	1000	3.2	68900	2.5
628	99125	Apple	16	500	2.3	118900	2.5
629	99463	Lenovo	16	500	3.2	67900	2.5
630	99552	Toshiba	8	1000	3.0	73900	2.5
631	99635	MSI	16	1000	1.8	50900	2.5
632	99841	hp	4	1000	3.2	71900	2.5
633	100189	Apple	16	500	2.5	130900	2.5
634	100227	Asus	16	2000	3.2	94900	2.5
635	100605	Asus	16	2000	3.0	84900	2.5
636	100751	asus	16	1000	2.5	67900	2.5
637	100786	Acer	4	500	1.8	34900	2.5
638	100877	Apple	16	1000	3.2	152900	2.5
639	101417	Dell	16	500	3.2	97900	2.5
640	101442	Acer	8	2000	1.8	44900	2.5
641	101729	DELL	4	2000	2.5	65900	2.5
642	101941	asus	16	500	2.3	58900	2.5
643	101984	MSI	8	2000	2.5	67900	2.5
644	102295	asus	4	2000	2.5	62900	2.5
645	102369	asus	4	500	1.8	33900	2.5
646	102383	Apple	4	500	3.0	131900	2.5
647	102473	MSI	4	2000	3.2	77900	2.5
648	102941	MSI	8	500	3.2	75900	2.5
649	102946	Apple	8	2000	3.2	151900	2.5
650	102954	Apple	4	2000	2.5	119900	2.5
651	102974	Dell	8	500	1.8	56900	2.5
652	103232	Lenovo	4	2000	2.3	40900	2.5
653	103232	Lenovo	4	2000	2.3	40900	2.5
654	103256	Acer	16	500	1.8	53900	2.5
655	103623	hp	4	500	2.3	42900	2.5
656	103800	Dell	4	500	2.5	69900	2.5
657	103881	asus	8	500	3.2	77900	2.5
658	104387	DELL	4	2000	2.3	65900	2.5
659	104422	hp	8	2000	3.0	71900	2.5
660	104602	Samsung	8	500	2.5	64900	2.5
661	104793	Samsung	16	1000	2.5	60900	2.5
662	104840	Acer	16	1000	3.0	71900	2.5
663	104893	asus	8	1000	3.0	66900	2.5
664	105043	Lenovo	16	2000	2.5	57900	2.5
665	105399	MSI	4	2000	3.2	76900	2.5
666	105561	DELL	8	500	3.0	81900	2.5
667	105564	DELL	4	500	1.8	56900	2.5
668	105890	Acer	4	1000	1.8	35900	2.5
669	105972	MSI	4	1000	1.8	38900	2.5
670	106164	DELL	4	500	2.5	63900	2.5
671	106299	asus	4	500	2.3	38900	2.5
672	106366	Acer	16	2000	1.8	41900	2.5
673	106721	Samsung	4	500	2.3	48900	2.5
674	106999	asus	16	2000	1.8	46900	2.5
675	107026	Dell	8	1000	3.2	95900	2.5
676	107210	hp	16	1000	2.5	70900	2.5
677	107219	DELL	16	500	3.0	86900	2.5
678	107220	HP	8	1000	3.0	67900	2.5
679	107499	Asus	4	2000	3.2	74900	2.5
680	107589	hp	16	500	2.5	64900	2.5
681	107593	Asus	4	1000	2.5	50900	2.5
682	107645	Dell	4	1000	1.8	56900	2.5
683	107756	MSI	16	1000	3.2	79900	2.5
684	108092	Dell	8	1000	2.3	69900	2.5
685	108337	Toshiba	8	1000	3.2	82900	2.5
686	108420	Toshiba	16	1000	3.2	85900	2.5
687	108486	Samsung	4	1000	2.5	48900	2.5
688	108618	Dell	8	2000	2.3	69900	2.5
689	108635	HP	16	1000	3.0	73900	2.5
690	108687	Acer	16	2000	2.5	64900	2.5
691	108767	Dell	16	2000	3.0	103900	2.5
692	109081	Microsoft	8	2000	2.3	55900	2.5
693	109190	HP	8	500	3.2	76900	2.5
694	109196	asus	8	1000	2.3	57900	2.5
695	109234	DELL	8	500	3.0	79900	2.5
696	109466	Toshiba	4	1000	2.3	46900	2.5
697	109469	HP	16	1000	2.5	65900	2.5
698	109632	hp	4	500	2.3	46900	2.5
699	109687	Apple	4	1000	3.2	140900	2.5
700	109987	Microsoft	4	1000	2.5	55900	2.5
701	109996	Microsoft	4	500	3.2	78900	2.5
702	109999	MSI	8	2000	2.5	67900	2.5
703	110005	Dell	4	2000	3.0	79900	2.5
704	110113	Apple	4	1000	3.0	123900	2.5
705	110717	Samsung	16	500	3.0	71900	2.5
706	110776	Lenovo	4	1000	2.3	29900	2.5
707	110872	Lenovo	16	1000	2.3	42900	2.5
708	111027	unknown	8	2000	2.5	61900	2.5
709	111059	Microsoft	4	2000	2.5	56900	2.5
710	111116	hp	8	1000	2.5	63900	2.5
711	111359	Microsoft	4	2000	2.5	51900	2.5
712	111675	Toshiba	4	2000	3.2	88900	2.5
713	111766	Dell	16	2000	2.5	81900	2.5
714	112100	asus	16	500	3.2	82900	2.5
715	112113	MSI	16	1000	1.8	52900	2.5
716	112119	Microsoft	16	500	3.2	77900	2.5
717	112567	HP	8	500	3.0	68900	2.5
718	112637	MSI	4	1000	2.3	49900	2.5
719	112926	Toshiba	16	500	3.0	74900	2.5
720	113090	hp	4	1000	3.0	59900	2.5
721	113585	HP	16	1000	3.0	66900	2.5
722	113695	Apple	4	1000	3.2	137900	2.5
723	113818	hp	8	500	3.2	70900	2.5
724	113982	MSI	4	1000	2.3	45900	2.5
725	114310	Acer	8	2000	2.5	64900	2.5
726	114404	Microsoft	4	500	2.3	45900	2.5
727	114465	Asus	16	1000	2.5	63900	2.5
728	114511	unknown	16	2000	2.5	45900	2.5
729	114556	Dell	16	500	2.3	72900	2.5
730	114610	hp	4	500	2.5	52900	2.5
731	114671	Dell	16	500	2.5	77900	2.5
732	114871	Lenovo	16	1000	2.5	49900	2.5
733	115064	MSI	4	500	1.8	40900	2.5
734	115164	Toshiba	8	2000	1.8	50900	2.5
735	115200	unknown	16	500	3.0	69900	2.5
736	115459	Samsung	16	2000	2.5	67900	2.5
737	115481	HP	4	500	2.5	57900	2.5
738	115538	Apple	16	500	2.5	122900	2.5
739	115583	Asus	16	500	3.2	83900	2.5
740	115631	Samsung	8	1000	3.0	70900	2.5
741	115956	Acer	16	1000	2.5	65900	2.5
742	116073	DELL	4	2000	3.2	92900	2.5
743	116090	hp	16	1000	2.5	70900	2.5
744	116090	hp	16	1000	2.5	70900	2.5
745	116103	HP	16	1000	1.8	46900	2.5
746	116293	asus	4	2000	1.8	43900	2.5
747	116614	Acer	8	500	2.3	45900	2.5
748	116923	Acer	8	1000	3.2	74900	2.5
749	116954	Dell	4	2000	2.3	59900	2.5
750	117108	asus	16	500	3.2	81900	2.5
751	117432	DELL	4	1000	3.0	80900	2.5
752	117446	DELL	16	1000	2.5	83900	2.5
753	117822	Apple	8	1000	2.3	113900	2.5
754	117850	Asus	16	500	3.2	78900	2.5
755	117868	Dell	4	500	3.0	74900	2.5
756	118044	DELL	16	1000	2.5	79900	2.5
757	118133	Toshiba	4	500	2.5	50900	2.5
758	118241	Acer	16	500	3.2	82900	2.5
759	118348	HP	16	1000	1.8	53900	2.5
760	118662	asus	4	1000	2.3	48900	2.5
761	118667	DELL	16	1000	1.8	63900	2.5
762	118765	HP	4	2000	3.0	64900	2.5
763	118907	Asus	8	500	2.3	53900	2.5
764	119021	hp	8	2000	2.5	65900	2.5
765	119173	Toshiba	4	2000	2.5	59900	2.5
766	119190	Lenovo	16	500	2.5	48900	2.5
767	119228	asus	8	1000	2.3	47900	2.5
768	119452	Samsung	8	500	2.5	52900	2.5
769	119668	asus	8	2000	3.2	84900	2.5
770	120014	Samsung	8	1000	3.2	74900	2.5
771	120085	DELL	16	2000	2.3	70900	2.5
772	120477	Samsung	4	500	2.5	45900	2.5
773	120562	Apple	8	2000	1.8	114900	2.5
774	120758	MSI	16	1000	3.0	73900	2.5
775	120881	Lenovo	8	2000	1.8	35900	2.5
776	120934	hp	8	2000	2.3	54900	2.5
777	120978	MSI	8	2000	3.0	82900	2.5
778	121048	DELL	4	500	2.3	55900	2.5
779	121231	Asus	4	2000	1.8	44900	2.5
780	121361	Acer	4	2000	3.2	73900	2.5
781	121441	HP	4	500	2.5	48900	2.5
782	121618	Microsoft	16	1000	2.5	63900	2.5
783	121729	Lenovo	4	2000	2.5	41900	2.5
784	121741	Asus	8	1000	2.3	49900	2.5
785	121820	hp	8	1000	1.8	48900	2.5
786	121824	Lenovo	16	1000	1.8	29900	2.5
787	121850	Acer	4	1000	3.2	77900	2.5
788	121955	Apple	16	2000	2.3	129900	2.5
789	121969	Asus	16	1000	2.5	70900	2.5
790	122072	Acer	8	1000	2.5	56900	2.5
791	122267	DELL	8	500	2.5	73900	2.5
792	122405	Lenovo	4	2000	2.3	30900	2.5
793	122502	DELL	8	2000	3.2	98900	2.5
794	122725	Lenovo	4	2000	3.2	58900	2.5
795	122763	MSI	16	1000	2.5	61900	2.5
796	122776	Toshiba	8	500	1.8	42900	2.5
797	122803	DELL	8	500	2.5	69900	2.5
798	122819	Acer	8	500	2.5	56900	2.5
799	122962	Acer	16	2000	3.2	89900	2.5
800	123041	hp	16	500	2.3	52900	2.5
801	123532	Lenovo	16	500	2.5	50900	2.5
802	123834	asus	8	1000	1.8	47900	2.5
803	123843	Asus	16	1000	2.5	64900	2.5
804	123885	DELL	16	500	1.8	63900	2.5
805	124141	Acer	16	2000	3.2	85900	2.5
806	124175	HP	8	1000	1.8	41900	2.5
807	124259	Dell	8	500	1.8	59900	2.5
808	124332	Toshiba	16	2000	2.3	53900	2.5
809	124389	MSI	16	1000	3.2	86900	2.5
810	124734	HP	16	1000	1.8	56900	2.5
811	124800	Toshiba	8	500	3.0	61900	2.5
812	125098	asus	8	2000	3.2	88900	2.5
813	125310	HP	4	2000	3.0	68900	2.5
814	125643	MSI	16	500	1.8	47900	2.5
815	125677	HP	4	1000	1.8	37900	2.5
816	125708	HP	4	2000	2.5	56900	2.5
817	125733	MSI	16	500	3.2	79900	2.5
818	125895	Apple	8	500	2.5	121900	2.5
819	126152	Dell	16	2000	2.3	72900	2.5
820	126152	Dell	16	2000	2.3	72900	2.5
821	126267	hp	8	500	3.2	73900	2.5
822	126512	Asus	4	2000	3.0	70900	2.5
823	126645	HP	16	2000	2.3	64900	2.5
824	126678	Lenovo	8	2000	2.5	47900	2.5
825	126787	hp	16	1000	3.0	73900	2.5
826	126946	Microsoft	4	1000	3.2	74900	2.5
827	126968	Apple	16	1000	2.5	129900	2.5
828	126986	HP	4	500	1.8	38900	2.5
829	127069	hp	8	1000	2.5	60900	2.5
830	127337	Acer	16	1000	2.3	63900	2.5
831	127435	Samsung	16	1000	3.2	83900	2.5
832	127453	Microsoft	8	2000	1.8	48900	2.5
833	127487	MSI	8	1000	2.3	51900	2.5
834	127561	Asus	8	1000	2.5	57900	2.5
835	127582	HP	4	500	1.8	32900	2.5
836	127600	Microsoft	8	1000	3.0	69900	2.5
837	127673	Lenovo	16	2000	1.8	37900	2.5
838	127682	Microsoft	16	1000	3.0	77900	2.5
839	127766	asus	8	500	1.8	40900	2.5
840	128218	hp	16	1000	3.2	77900	2.5
841	128252	Microsoft	8	500	3.0	62900	2.5
842	128285	hp	4	1000	3.2	67900	2.5
843	129366	Dell	4	2000	2.5	63900	2.5
844	129370	Asus	4	500	2.5	46900	2.5
845	129376	DELL	4	500	3.2	82900	2.5
846	129388	Asus	4	1000	3.0	62900	2.5
847	129579	asus	16	500	2.3	47900	2.5
848	129584	Acer	4	500	1.8	23900	2.5
849	129661	Asus	16	500	2.3	55900	2.5
850	129754	Asus	8	2000	3.2	86900	2.5
851	129787	Microsoft	16	2000	2.5	66900	2.5
852	129926	asus	16	2000	1.8	60900	2.5
853	130013	unknown	4	500	3.0	63900	2.5
854	130169	hp	4	1000	2.3	42900	2.5
855	130197	Apple	8	500	1.8	105900	2.5
856	130393	Acer	4	2000	2.3	57900	2.5
857	130411	DELL	8	1000	3.0	82900	2.5
858	130547	DELL	16	2000	2.3	76900	2.5
859	130666	Dell	4	1000	3.0	80900	2.5
860	130765	HP	16	1000	2.5	59900	2.5
861	130802	Samsung	8	500	3.0	63900	2.5
862	130802	Samsung	8	500	3.0	63900	2.5
863	131058	Dell	4	2000	2.3	64900	2.5
864	131379	Lenovo	8	2000	3.2	74900	2.5
865	131429	MSI	4	1000	1.8	34900	2.5
866	132073	Microsoft	4	1000	1.8	36900	2.5
867	132103	Asus	16	500	2.3	57900	2.5
868	132533	Samsung	8	500	3.2	84900	2.5
869	132880	Apple	16	2000	3.0	139900	2.5
870	133068	asus	8	1000	3.0	63900	2.5
871	133270	Dell	16	500	3.0	87900	2.5
872	133545	Toshiba	8	1000	3.2	79900	2.5
873	133808	Lenovo	16	500	1.8	25900	2.5
874	134228	Microsoft	4	1000	1.8	37900	2.5
875	134328	asus	8	2000	2.3	54900	2.5
876	134746	Microsoft	16	2000	2.5	67900	2.5
877	134927	Asus	4	2000	3.0	69900	2.5
878	134934	Toshiba	16	1000	1.8	50900	2.5
879	135068	Toshiba	8	500	1.8	36900	2.5
880	135126	MSI	8	500	2.3	51900	2.5
881	135314	MSI	4	1000	2.3	42900	2.5
882	135889	Microsoft	16	2000	3.0	73900	2.5
883	136207	Lenovo	16	500	2.5	52900	2.5
884	136213	hp	4	2000	3.2	81900	2.5
885	136520	HP	4	500	2.3	40900	2.5
886	136530	MSI	4	1000	2.5	48900	2.5
887	136794	HP	4	1000	2.3	50900	2.5
888	137097	Samsung	4	500	3.0	70900	2.5
889	137188	Asus	4	2000	3.2	74900	2.5
890	137539	Microsoft	8	1000	3.0	72900	2.5
891	137590	Apple	8	500	2.5	117900	2.5
892	137728	Apple	8	2000	2.5	124900	2.5
893	137925	Dell	8	1000	2.3	66900	2.5
894	137943	Acer	16	2000	3.0	73900	2.5
895	138088	asus	4	2000	2.3	50900	2.5
896	138157	DELL	16	2000	2.5	80900	2.5
897	138292	MSI	4	2000	2.3	52900	2.5
898	138395	Acer	4	2000	3.2	71900	2.5
899	138453	DELL	8	500	2.3	58900	2.5
900	138716	Acer	4	500	3.2	78900	2.5
901	138717	unknown	16	2000	3.2	98900	2.5
902	138970	Dell	8	500	1.8	62900	2.5
903	139085	Apple	8	2000	3.2	145900	2.5
904	139193	Lenovo	8	1000	2.5	35900	2.5
905	139233	asus	4	500	2.3	42900	2.5
906	139520	Lenovo	4	2000	2.3	31900	2.5
907	139595	Microsoft	16	1000	3.2	81900	2.5
908	139680	DELL	16	2000	3.2	98900	2.5
909	139838	unknown	16	500	3.2	78900	2.5
910	139989	asus	4	500	2.5	57900	2.5
911	140190	Lenovo	8	500	3.2	60900	2.5
912	140286	hp	4	2000	1.8	51900	2.5
913	140406	HP	16	2000	3.0	77900	2.5
914	140628	asus	8	2000	3.2	86900	2.5
915	140643	Toshiba	16	1000	3.0	69900	2.5
916	140743	Microsoft	8	2000	3.0	70900	2.5
917	140883	Acer	16	2000	3.0	77900	2.5
918	141024	Apple	4	1000	2.5	118900	2.5
919	141221	Acer	8	1000	2.5	56900	2.5
920	141287	Apple	16	500	2.3	128900	2.5
921	141474	MSI	4	2000	3.2	76900	2.5
922	141491	asus	8	1000	1.8	45900	2.5
923	141563	Lenovo	16	2000	1.8	37900	2.5
924	141698	hp	4	2000	2.5	56900	2.5
925	141698	hp	4	2000	2.5	56900	2.5
926	141799	asus	16	500	1.8	38900	2.5
927	141834	asus	4	1000	1.8	41900	2.5
928	141902	Acer	8	1000	3.2	78900	2.5
929	141917	Lenovo	8	2000	2.5	51900	2.5
930	142102	Dell	16	500	2.3	62900	2.5
931	142127	HP	16	1000	3.2	85900	2.5
932	142247	Dell	16	500	2.3	73900	2.5
933	142263	HP	8	500	1.8	45900	2.5
934	142355	HP	8	500	2.5	53900	2.5
935	142779	Samsung	16	2000	3.2	95900	2.5
936	143254	Acer	8	500	2.3	50900	2.5
937	143312	Samsung	16	1000	3.2	84900	2.5
938	144200	asus	4	1000	3.2	67900	2.5
939	144294	Lenovo	8	1000	1.8	24900	2.5
940	144358	Microsoft	8	2000	2.5	67900	2.5
941	144379	Microsoft	4	1000	1.8	43900	2.5
942	144674	DELL	8	1000	2.5	75900	2.5
943	144850	DELL	8	2000	3.2	103900	2.5
944	145007	Microsoft	16	1000	2.5	65900	2.5
945	145036	Lenovo	8	2000	2.5	46900	2.5
946	145037	hp	16	500	3.0	72900	2.5
947	145081	DELL	4	500	1.8	47900	2.5
948	145366	DELL	16	500	2.3	63900	2.5
949	145552	asus	8	1000	2.5	60900	2.5
950	145658	MSI	4	2000	2.3	54900	2.5
951	145760	MSI	16	1000	1.8	45900	2.5
952	145771	Acer	4	2000	3.2	82900	2.5
953	145859	Samsung	4	2000	3.2	74900	2.5
954	145889	Dell	4	1000	3.2	86900	2.5
955	146029	Dell	8	1000	2.5	76900	2.5
956	146164	Acer	16	1000	3.0	78900	2.5
957	146526	Acer	8	1000	3.2	85900	2.5
958	146803	DELL	4	500	2.3	54900	2.5
959	146804	Lenovo	16	1000	3.2	72900	2.5
960	147229	MSI	8	1000	3.2	77900	2.5
961	147280	DELL	4	1000	2.5	62900	2.5
962	147285	Toshiba	4	1000	2.5	58900	2.5
963	147649	Acer	16	1000	2.5	71900	2.5
964	147871	MSI	4	1000	1.8	29900	2.5
965	147956	asus	4	2000	2.3	50900	2.5
966	148019	HP	4	1000	3.0	54900	2.5
967	148019	HP	4	1000	3.0	54900	2.5
968	148027	HP	16	500	2.5	62900	2.5
969	148046	DELL	8	1000	1.8	57900	2.5
970	148099	HP	4	2000	3.0	63900	2.5
971	148216	Asus	8	1000	2.3	53900	2.5
972	148374	Microsoft	8	500	1.8	44900	2.5
973	148538	Samsung	16	2000	2.5	71900	2.5
974	148835	Asus	4	2000	3.2	77900	2.5
975	149140	Dell	16	1000	3.0	90900	2.5
976	149142	Asus	16	500	1.8	50900	2.5
977	149253	HP	8	500	2.5	54900	2.5
978	149309	DELL	16	1000	1.8	58900	2.5
979	149787	DELL	4	500	2.3	55900	2.5
980	149817	Acer	8	1000	2.5	52900	2.5
981	149850	Dell	8	2000	1.8	65900	2.5
982	149856	hp	8	500	3.0	67900	2.5
983	149957	Toshiba	16	1000	3.2	88900	2.5
984	149968	Toshiba	16	500	3.2	84900	2.5
985	149979	HP	8	500	1.8	41900	2.5
986	150065	Samsung	16	500	3.0	72900	2.5
987	150081	asus	4	1000	3.2	76900	2.5
988	150165	Microsoft	4	1000	3.2	71900	2.5
989	150228	Toshiba	16	1000	3.0	72900	2.5
990	150322	Lenovo	8	2000	3.0	59900	2.5
991	150328	Acer	4	1000	1.8	37900	2.5
992	150440	Acer	16	500	2.3	51900	2.5
993	150457	Samsung	4	500	2.3	38900	2.5
994	150660	Lenovo	16	1000	3.0	59900	2.5
995	150702	HP	4	500	2.3	38900	2.5
996	150749	hp	16	2000	1.8	58900	2.5
997	151026	DELL	4	2000	1.8	64900	2.5
998	151231	hp	8	500	2.3	54900	2.5
999	151273	MSI	4	500	2.3	38900	2.5
1000	151273	MSI	4	500	2.3	38900	2.5
1001	151277	MSI	16	500	3.0	75900	2.5
1002	151434	DELL	8	1000	2.3	67900	2.5
1003	151942	Samsung	8	1000	2.5	49900	2.5
1004	151951	asus	8	500	2.3	47900	2.5
1005	151954	asus	8	1000	3.0	66900	2.5
1006	152056	Lenovo	4	500	2.5	34900	2.5
1007	152458	hp	8	1000	2.3	45900	2.5
1008	152483	Acer	16	2000	3.2	97900	2.5
1009	152505	Apple	8	500	3.0	126900	2.5
1010	152580	Microsoft	16	2000	1.8	53900	2.5
1011	152622	Toshiba	16	2000	1.8	48900	2.5
1012	152907	asus	4	500	2.5	45900	2.5
1013	153149	Asus	8	2000	3.0	70900	2.5
1014	153253	Asus	16	500	2.3	56900	2.5
1015	153280	asus	8	2000	1.8	50900	2.5
1016	153490	Toshiba	4	500	1.8	26900	2.5
1017	153583	Dell	4	2000	1.8	56900	2.5
1018	153684	DELL	8	500	2.5	72900	2.5
1019	153752	HP	16	2000	1.8	49900	2.5
1020	153775	Asus	8	2000	3.2	79900	2.5
1021	153909	hp	8	1000	2.3	61900	2.5
1022	153980	Toshiba	16	2000	1.8	56900	2.5
1023	153990	MSI	16	1000	3.2	84900	2.5
1024	154016	DELL	4	2000	2.3	72900	2.5
1025	154224	Acer	4	500	3.2	72900	2.5
1026	154238	Microsoft	4	1000	3.2	79900	2.5
1027	154588	Apple	8	1000	2.3	120900	2.5
1028	155028	Microsoft	8	500	2.5	54900	2.5
1029	155075	MSI	8	1000	1.8	41900	2.5
1030	155559	Toshiba	4	1000	2.3	42900	2.5
1031	155564	DELL	4	500	2.3	56900	2.5
1032	155820	HP	8	500	2.5	58900	2.5
1033	156141	HP	16	1000	2.5	65900	2.5
1034	156283	Samsung	8	500	3.2	77900	2.5
1035	156320	Dell	4	500	3.0	73900	2.5
1036	156477	HP	8	500	2.3	46900	2.5
1037	156564	Apple	8	1000	1.8	107900	2.5
1038	156615	Asus	8	2000	1.8	48900	2.5
1039	156732	MSI	16	2000	2.5	71900	2.5
1040	156775	Dell	16	1000	3.0	91900	2.5
1041	156946	Samsung	16	500	2.3	45900	2.5
1042	157029	HP	8	500	2.5	53900	2.5
1043	157081	HP	8	1000	2.5	52900	2.5
1044	157316	Acer	16	1000	3.2	78900	2.5
1045	157378	asus	4	1000	2.5	43900	2.5
1046	157438	unknown	4	1000	2.5	50900	2.5
1047	157582	asus	4	1000	1.8	43900	2.5
1048	157769	Apple	4	1000	2.3	111900	2.5
1049	157800	MSI	16	2000	3.2	94900	2.5
1050	158073	Asus	8	500	3.2	69900	2.5
1051	158121	Microsoft	8	500	2.5	52900	2.5
1052	158143	Acer	8	500	1.8	44900	2.5
1053	158201	Acer	16	1000	1.8	60900	2.5
1054	158333	Dell	4	2000	2.3	63900	2.5
1055	158539	Dell	4	500	3.0	71900	2.5
1056	158557	Asus	4	500	1.8	27900	2.5
1057	158696	Asus	4	1000	2.5	55900	2.5
1058	158923	Toshiba	4	1000	2.5	56900	2.5
1059	159084	Acer	4	1000	2.5	62900	2.5
1060	159150	DELL	16	2000	2.3	79900	2.5
1061	159205	Toshiba	16	500	2.3	52900	2.5
1062	159287	Lenovo	16	2000	1.8	34900	2.5
1063	159365	Lenovo	16	500	3.0	53900	2.5
1064	159469	Dell	16	2000	3.0	84900	2.5
1065	159731	Asus	8	500	2.5	57900	2.5
1066	159740	hp	4	500	3.2	71900	2.5
1067	159887	asus	16	2000	1.8	60900	2.5
1068	160455	hp	16	1000	1.8	52900	2.5
1069	160687	asus	4	500	2.5	44900	2.5
1070	160772	Toshiba	16	1000	3.0	75900	2.5
1071	160900	Lenovo	8	500	2.5	37900	2.5
1072	160946	DELL	16	2000	2.3	87900	2.5
1073	161370	Toshiba	4	500	3.0	57900	2.5
1074	161474	Microsoft	8	2000	2.3	62900	2.5
1075	161521	Lenovo	8	2000	2.3	49900	2.5
1076	161581	Acer	8	2000	3.0	74900	2.5
1077	161722	hp	4	1000	2.5	52900	2.5
1078	161737	Apple	4	1000	1.8	99900	2.5
1079	161762	Samsung	4	1000	2.3	46900	2.5
1080	161811	Lenovo	8	500	3.2	58900	2.5
1081	162403	hp	4	1000	2.5	43900	2.5
1082	162620	Samsung	8	1000	1.8	47900	2.5
1083	162679	HP	16	1000	3.2	80900	2.5
1084	163107	Acer	8	2000	1.8	46900	2.5
1085	163285	MSI	8	1000	1.8	38900	2.5
1086	163293	Asus	4	500	3.0	59900	2.5
1087	163302	Microsoft	4	1000	2.3	41900	2.5
1088	163401	HP	4	2000	3.2	80900	2.5
1089	163414	HP	8	500	2.5	60900	2.5
1090	163948	HP	16	500	1.8	47900	2.5
1091	164131	Toshiba	16	2000	2.5	62900	2.5
1092	164375	HP	4	500	2.5	49900	2.5
1093	164849	Apple	16	500	3.2	152900	2.5
1094	165205	Microsoft	16	1000	3.2	78900	2.5
1095	165354	Toshiba	16	500	3.0	73900	2.5
1096	165576	HP	4	2000	2.3	46900	2.5
1097	165736	DELL	16	500	2.3	68900	2.5
1098	165858	Acer	8	2000	2.5	53900	2.5
1099	165880	Acer	8	1000	2.5	55900	2.5
1100	166001	Samsung	8	500	1.8	37900	2.5
1101	166017	DELL	8	500	1.8	56900	2.5
1102	166333	Toshiba	4	1000	1.8	43900	2.5
1103	166609	Asus	16	1000	2.5	67900	2.5
1104	166623	Apple	16	1000	2.3	129900	2.5
1105	166700	Dell	16	500	2.3	70900	2.5
1106	166728	Samsung	4	1000	2.3	40900	2.5
1107	166733	Samsung	8	500	2.3	45900	2.5
1108	166918	asus	16	1000	2.5	63900	2.5
1109	166969	Asus	4	500	3.2	68900	2.5
1110	167653	DELL	8	2000	1.8	60900	2.5
1111	167720	Microsoft	16	500	2.3	53900	2.5
1112	167790	MSI	8	2000	1.8	48900	2.5
1113	167806	Samsung	4	2000	3.0	71900	2.5
